date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:28	110680/110680	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:01%20GMT	https://hustleupdate.com/latest-sportybet-balance-software-download/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/latest-sportybet-balance-software-download/index.html	(from https://hustleupdate.com/category/softwares/)
10:59:28	111748/111748	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:01%20GMT	https://hustleupdate.com/coinceller-best-fake-bitcoin-sender-software-2022/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/coinceller-best-fake-bitcoin-sender-software-2022/index.html	(from https://hustleupdate.com/category/softwares/)
10:59:29	111383/111383	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:03%20GMT	https://hustleupdate.com/2022/02/page/2/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/2022/02/page/2/index.html	(from https://hustleupdate.com/2022/02/)
10:59:29	5874/5874	---MCZ	200	added ('OK')	application/json	etag:W/%224609-1664907183;;;%22	https://hustleupdate.com/wp-json/wp/v2/categories/9	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/categories/9.json	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:29	89528/89528	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:03%20GMT	https://hustleupdate.com/2022/02/page/8/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/2022/02/page/8/index.html	(from https://hustleupdate.com/2022/02/)
10:59:29	111876/111876	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:03%20GMT	https://hustleupdate.com/category/illegal-hustle/page/2/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/illegal-hustle/page/2/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:30	33523/33523	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:04%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200225-043946-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200225-043946-150x150-1.png	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:30	17370/17370	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/category/illegal-hustle/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/illegal-hustle/feed/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:30	26912/26912	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200118-052001-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200118-052001-150x150-1.png	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:31	112450/112450	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:05%20GMT	https://hustleupdate.com/yahoo-pets-format-buy-animals-pet-insurance-scam/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/yahoo-pets-format-buy-animals-pet-insurance-scam/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:31	5850/5850	---MCZ	200	added ('OK')	application/json	etag:W/%224610-1664907185;;;%22	https://hustleupdate.com/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/categories/1.json	(from https://hustleupdate.com/category/uncategorized/)
10:59:32	110479/110479	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:05%20GMT	https://hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/reshipping-yahoo-format-employment-scam-part-1/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:32	113550/113550	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:06%20GMT	https://hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/corona-virus-yahoo-scam-formats-latest-419-updates/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:32	101067/101067	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:06%20GMT	https://hustleupdate.com/category/illegal-hustle/page/4/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/illegal-hustle/page/4/index.html	(from https://hustleupdate.com/category/illegal-hustle/)
10:59:34	1440/1440	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/feed/index.html	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:34	23870/23870	---MCZ	200	added ('OK')	application/json	etag:W/%224611-1664907189;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/197	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/197.json	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:35	3990/3990	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/category/uncategorized/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/uncategorized/feed/index.html	(from https://hustleupdate.com/category/uncategorized/)
10:59:35	3028/3028	---MCZ	200	added ('OK')	application/json	etag:W/%224612-1664907189;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fyahoo-sugar-mummy-and-daddy-format-latest-scam-update%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed76a7.json	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:13:10%20GMT	https://hustleupdate.com/?p=197	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index85b3.html	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:36	3139/3139	---M-Z	200	added ('OK')	text/xml	etag:%224613-1664907190;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fyahoo-sugar-mummy-and-daddy-format-latest-scam-update%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed1640	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:37	90143/90143	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:11%20GMT	https://hustleupdate.com/tag/sugar-mummy-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sugar-mummy-format/index.html	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:38	90137/90137	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:11%20GMT	https://hustleupdate.com/tag/sugar-daddy-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sugar-daddy-format/index.html	(from https://hustleupdate.com/yahoo-sugar-mummy-and-daddy-format-latest-scam-update/)
10:59:38	5828/5828	---MCZ	200	added ('OK')	application/json	etag:W/%224615-1664907191;;;%22	https://hustleupdate.com/wp-json/wp/v2/categories/4	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/categories/4.json	(from https://hustleupdate.com/category/legit-hustle/)
10:59:38	16178/16178	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/category/legit-hustle/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/legit-hustle/feed/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:38	93169/93169	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:11%20GMT	https://hustleupdate.com/category/legit-hustle/page/2/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/legit-hustle/page/2/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:39	7613/7613	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200322-142228-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200322-142228-150x150-1.png	(from https://hustleupdate.com/category/legit-hustle/)
10:59:39	19208/19208	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200322-235841-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/Screenshot_20200322-235841-150x150-1.png	(from https://hustleupdate.com/category/legit-hustle/)
10:59:39	112998/112998	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:14%20GMT	https://hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/zenith-bank-plc-open-account-reviews-compliant/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:40	4738/4738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/images-3-150x150-1.jpeg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/images-3-150x150-1.jpg	(from https://hustleupdate.com/category/legit-hustle/)
10:59:40	115658/115658	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:14%20GMT	https://hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/all-nigeria-banks-costumer-care-number-social-media-handle/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:40	4903/4903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/images-150x150-1.jpeg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/images-150x150-1.jpg	(from https://hustleupdate.com/category/legit-hustle/)
10:59:41	43375/43375	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/BannerMaker_06092019_152639-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/BannerMaker_06092019_152639-150x150-1.png	(from https://hustleupdate.com/category/legit-hustle/)
10:59:41	109296/109296	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:15%20GMT	https://hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/buy-old-facebook-accounts-for-yahoo-advertising-male-female/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:41	113401/113401	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:16%20GMT	https://hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/download-million-usa-database-active-email-list-for-marketing/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:41	110627/110627	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:16%20GMT	https://hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/how-to-start-phone-repair-and-selling-of-accessories/index.html	(from https://hustleupdate.com/category/legit-hustle/)
10:59:42	22192/22192	---MCZ	200	added ('OK')	application/json	etag:W/%224616-1664907196;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/53	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/53.json	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:42	942/942	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/feed/index.html	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:42	3169/3169	---MCZ	200	added ('OK')	application/json	etag:W/%224617-1664907197;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fget-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed1bda.json	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:13:17%20GMT	https://hustleupdate.com/?p=53	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index5fb3.html	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:44	3272/3272	---M-Z	200	added ('OK')	text/xml	etag:%224618-1664907198;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fget-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embedeb39	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:44	90412/90412	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:19%20GMT	https://hustleupdate.com/tag/usa-whatsapp-number/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/usa-whatsapp-number/index.html	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:45	90514/90514	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:19%20GMT	https://hustleupdate.com/tag/verification-phone-number/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/verification-phone-number/index.html	(from https://hustleupdate.com/get-all-country-phone-number-canada-uk-usa-whatsapp-and-all-verification/)
10:59:45	5954/5954	---MCZ	200	added ('OK')	application/json	etag:W/%224619-1664907199;;;%22	https://hustleupdate.com/wp-json/wp/v2/categories/17	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/categories/17.json	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:45	12077/12077	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/category/buy-sell-bitcoins/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/category/buy-sell-bitcoins/feed/index.html	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:46	6037/6037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:04%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/FB_IMG_15876368983574721-150x150-1.jpg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/FB_IMG_15876368983574721-150x150-1.jpg	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:47	116996/116996	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:21%20GMT	https://hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/how-to-redeem-amazon-gift-card-convert-to-cash-yourself-in-nigeria/index.html	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:47	7278/7278	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/images-4-150x150-1.jpeg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/images-4-150x150-1.jpg	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:48	134125/134125	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:22%20GMT	https://hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-easily-especially-in-nigeria-and-some-other-african-countries-here-am-going-to-show-you-the-most-legit-and-convenient-way-you-can-buy-bitcoin-and-other-cr/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/so-many-persons-finds-it-hard-to-buy-bitcoin-ea/index.html	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:48	16640/16640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/images-3-2-350x230-1.jpeg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/images-3-2-350x230-1.jpg	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:49	112860/112860	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:23%20GMT	https://hustleupdate.com/best-legit-website-to-buy-and-sell-bitcoin-in-nigeria/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/best-legit-website-to-buy-and-sell-bitcoin-in-nigeria/index.html	(from https://hustleupdate.com/category/buy-sell-bitcoins/)
10:59:49	23504/23504	---MCZ	200	added ('OK')	application/json	etag:W/%224620-1664907203;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/169	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/169.json	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:50	3127/3127	---MCZ	200	added ('OK')	application/json	etag:W/%224621-1664907204;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fbitcoin-yahoo-scam-format-all-you-need-to-know-bill-client%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed0eee.json	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:50	4773/4773	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/feed/index.html	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:13:25%20GMT	https://hustleupdate.com/?p=169	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/indexff23.html	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:51	3239/3239	---M-Z	200	added ('OK')	text/xml	etag:%224622-1664907205;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fbitcoin-yahoo-scam-format-all-you-need-to-know-bill-client%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embedcced	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:54	92792/92792	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:27%20GMT	https://hustleupdate.com/tag/yahoo-bitcoin-scam/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/yahoo-bitcoin-scam/index.html	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:54	92647/92647	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:27%20GMT	https://hustleupdate.com/tag/bitcoin-scam/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bitcoin-scam/index.html	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:54	92759/92759	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:27%20GMT	https://hustleupdate.com/tag/bitcoin-scam-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/bitcoin-scam-format/index.html	(from https://hustleupdate.com/bitcoin-yahoo-scam-format-all-you-need-to-know-bill-client/)
10:59:55	138264/138264	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:13:27%20GMT	https://hustleupdate.com/page/9/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/page/9/index.html	(from https://hustleupdate.com/page/10/)
11:00:37	121512/121512	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:11%20GMT	https://hustleupdate.com/download-yahoo-dating-format-bill-your-client/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/download-yahoo-dating-format-bill-your-client/index.html	(from https://hustleupdate.com/page/10/)
11:00:37	121463/121463	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:12%20GMT	https://hustleupdate.com/all-latest-yahoo-scamming-formats-for-2022-read-and-copy/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/all-latest-yahoo-scamming-formats-for-2022-read-and-copy/index.html	(from https://hustleupdate.com/page/10/)
11:00:38	7858/7858	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ea94a42e3ce33ca3b2cc68da76b6c2f3%22	https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/feed/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/feed/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:38	19301/19301	---MCZ	200	added ('OK')	application/json	etag:W/%224623-1664907252;;;%22	https://hustleupdate.com/wp-json/wp/v2/posts/275	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/wp/v2/posts/275.json	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Oct%202022%2018:14:13%20GMT	https://hustleupdate.com/?p=275	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/index0b1f.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:39	3022/3022	---MCZ	200	added ('OK')	application/json	etag:W/%224624-1664907253;;;%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fsportybet-balance-adder-software-and-authorisation-code%2F	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embed4d2a.json	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:40	3126/3126	---M-Z	200	added ('OK')	text/xml	etag:%224625-1664907254;gz%22	https://hustleupdate.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhustleupdate.com%2Fsportybet-balance-adder-software-and-authorisation-code%2F&format=xml	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-json/oembed/1.0/embede995	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:42	25725/25725	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2015:43:02%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/3c6027a0b9a74e90-150x150-1.png	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/3c6027a0b9a74e90-150x150-1.png	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:44	90539/90539	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:15%20GMT	https://hustleupdate.com/tag/original-sporty-bet-balance-adder-app/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/original-sporty-bet-balance-adder-app/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:44	90188/90188	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:16%20GMT	https://hustleupdate.com/tag/sporty-bet-adder/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sporty-bet-adder/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:45	90409/90409	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:17%20GMT	https://hustleupdate.com/tag/sporty-bet-authorisation-code/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sporty-bet-authorisation-code/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:45	90154/90154	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:19%20GMT	https://hustleupdate.com/tag/sportybet-code/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/tag/sportybet-code/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:45	113330/113330	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:20%20GMT	https://hustleupdate.com/beginners-guide-on-how-to-cashout-bank-drop/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/beginners-guide-on-how-to-cashout-bank-drop/index.html	(from https://hustleupdate.com/sportybet-balance-adder-software-and-authorisation-code/)
11:00:46	5460/5460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2015:43:03%20GMT	https://hustleupdate.com/wp-content/uploads/2022/02/FB_IMG_15854822970154310-150x150-2.jpg	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/wp-content/uploads/2022/02/FB_IMG_15854822970154310-150x150-2.jpg	(from https://hustleupdate.com/page/3/)
11:00:47	112285/112285	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:20%20GMT	https://hustleupdate.com/general-celebrity-format-learn-billing-format-celebrity/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/general-celebrity-format-learn-billing-format-celebrity/index.html	(from https://hustleupdate.com/2021/11/)
11:00:48	110034/110034	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:20%20GMT	https://hustleupdate.com/latest-offerup-marketplace-yahoo-scam-format/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/latest-offerup-marketplace-yahoo-scam-format/index.html	(from https://hustleupdate.com/2021/11/)
11:00:48	91994/91994	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:14:21%20GMT	https://hustleupdate.com/2021/11/page/2/	C:/My%20Web%20Sites/hustlesite/hustleupdate.com/2021/11/page/2/index.html	(from https://hustleupdate.com/2021/11/)
